generation,individual_index,expression,fitness
77,69,(abs(3.3982738516368047)**(-0.6343909022904946)) * ((1.828943107105445) - (x0)),-3659.631511011805
77,70,0.8443757952785261,-2607.005616587295
77,71,(0.17229268553016408) / ((x0) * (-0.5331943265414034)),-5243.276589019191
77,72,((-0.24426938755933744) - (x0)) - ((x0) - (x0)),-501.6886633949174
77,73,((x0) - (x0)) + (-0.9483513135985646),-4128.901115209292
77,74,((x0) / (0.39102010545632476)) / (abs(-1.8788759972359854)**(-0.42848568229999484)),-2232.0962577836253
77,75,abs(((0.6251570824152181) - (x0)) + (x0))**(0.2956891039397375),-2628.111894177119
77,76,1.1439367341030904,-3259.0329264677257
77,77,(abs(x0)**(x0)) / ((1.9239830328320962) + (x0)),-9309.941978856828
77,78,abs((x0) / (x0))**((0.46826286597471034) / (x0)),-2662.9169496641707
77,79,((x0) * (x0)) - ((x0) / (-0.2542864175250778)),-2765.1425862671877
77,80,((0.04311257181913205) - (abs(x0)**(0.4980055281105822))) / (abs(2.476379907330628)**(-0.4369823069337172)),473.64785434002306
77,81,x0,-3161.9242172923846
77,82,abs(1.0818084426392414)**(((-3.358807149420688) - (2.978985531774688)) + ((x0) + (x0))),-2057.3171627186875
77,83,abs((x0) * (-0.9982862686635661))**((10.026815593780151) / (6.959522650591962)),-5426.568125524556
77,84,((-1.9493803337868356) - (x0)) + (abs(1.5556934202292534)**(1.2077668242395594)),-1101.3534103197399
77,85,(x0) - (((x0) + (x0)) + ((x0) + (-1.8171267885912232))),-3677.378932051998
77,86,((x0) * (-1.6867168567031638)) * (abs(x0)**(x0)),-11822.521228090201
77,87,-0.8499771287834886,-2604.652968387025
77,88,abs(x0)**(x0),-10085.324655369153
77,89,x0,-3074.2605276947143
77,90,(x0) * (-3.8084858224884313),-2235.690789707627
77,91,x0,-3032.7225449145226
77,92,abs(x0)**(0.49145887956379164),-1335.0325443843242
77,93,((0.17242760652872774) + (x0)) * ((0.8811085038935891) / (-0.7149535905530628)),-833.7963116752011
77,94,abs((x0) / (x0))**((x0) * (-0.5814194692102665)),-2650.8464854159515
77,95,((-1.6293167802567143) + (x0)) + ((-3.5510120223138966) * (-0.5202052877057136)),-717.7791807077957
77,96,((-1.2464446469007187) / (x0)) / (abs(x0)**(-1.5092913990951136)),368.3635034612597
77,97,(-0.30189853946294987) - (-1.1606128080326763),-2723.0251135783483
77,98,0.8499786422561164,-2604.652967656304
77,99,x0,-3706.7256826184757
78,0,-0.8499291058099749,-2604.653001457332
78,1,x0,-5200.310972821395
78,2,((0.04311257181913205) - (abs(x0)**(0.4980055281105822))) / (abs(2.476379907330628)**(-0.4369823069337172)),473.64785434002306
78,3,((0.8096779786099187) / (-1.0745312708353247)) - (abs(-0.17540632833518377)**(0.739168954081148)),-3136.1979440376163
78,4,((x0) - (x0)) - ((x0) - (x0)),-inf
78,5,((-0.6165314398188423) - (x0)) + ((x0) * (x0)),-3253.355405071069
78,6,x0,-3032.697379649349
78,7,abs(x0)**(0.4790482861080236),-503.13163806384955
78,8,abs(((-0.8627435065501097) / (-2.0695801889430516)) + (abs(x0)**(1.3911932280236932)))**(0.5212950296514341),-1465.9562348895415
78,9,((-0.42783178773088093) / (x0)) + (abs(-0.4745175074909823)**(x0)),-5861.086558469944
78,10,abs(abs(x0)**(0.02795802043916709))**((x0) * (0.9262801518487761)),-2431.7738023226884
78,11,(x0) * (3.4327384852091325),-1850.6653858350205
78,12,x0,-3032.3634207183586
78,13,(x0) - ((-0.2953654940254675) + (0.040865374981352016)),-530.5669950044994
78,14,(abs(x0)**(0.4313311357320482)) / (abs(0.9413141729838344)**(x0)),-258.27549204668287
78,15,0.8499751704946967,-2604.652967596947
78,16,x0,-3032.3656999333834
78,17,abs((x0) / (x0))**((x0) / (x0)),-2629.7466588567895
78,18,((x0) + (-0.07480417831094416)) + ((-0.7551352125876486) - (0.9801924834375118)),-3532.7456994165186
78,19,-0.8116013303707578,-3255.953597622324
78,20,(abs(abs(-0.6207000545729011)**(0.6909150465139542))**(0.6558197736321382)) * ((1.161029778319747) - (x0)),-3317.4700293894393
78,21,0.8404114396265027,-2617.988829236813
78,22,((x0) / (x0)) - ((0.8714565551112109) + (0.9469384442281691)),-2607.626164720121
78,23,(0.027354298754777302) - (-0.844242305729847),-2880.3232671380756
78,24,abs(1.5750718999868247)**(-0.21494710447160809),-2816.381603358881
78,25,x0,-3548.370405026687
78,26,((-0.35352832405250845) - (x0)) + ((x0) / (1.9865262517642326)),-904.725784978035
78,27,(abs(x0)**((-0.5849874901112145) * (-0.8204620885456669))) - ((x0) - (x0)),-502.988350551679
78,28,abs((x0) / (x0))**(abs(x0)**(0.4261393411408225)),-2630.3943041850807
78,29,((-1.2853578521215359) * (-0.6616729111290965)) - ((x0) - (x0)),-2604.756773139241
78,30,x0,-3032.6066853106922
78,31,((-3.5395874943803562) * (x0)) / ((-0.7486105177153717) - (x0)),-493.67832498086455
78,32,((0.20824674042132452) + ((-2.527008949614365) / (abs(0.7315839211510253)**(-1.4306970477458032)))) - (-0.5962923309348549),-2825.7781894727696
78,33,((x0) / (0.2265386416494834)) * (abs(x0)**(x0)),-10939.268798746794
78,34,((x0) + (x0)) - ((x0) / (x0)),-3317.309705313044
78,35,(-0.7258809962666666) + (-0.10401760409994537),-4835.91429493394
78,36,((-0.049567343702258994) / (x0)) + (abs(-0.030438273354465903)**(-0.07716486622064522)),-2627.6639439498167
78,37,(x0) * (1.9966248258962775),-2321.4959080137146
78,38,-0.8507304207455141,-2604.7123822283183
78,39,((-3.234276783429923) / ((0.4359696276262649) + (x0))) / (abs(x0)**(-1.145871678262436)),-554.0402477292149
78,40,(0.9366155752690721) / (((x0) + (1.4766614344943019)) * (abs(0.7111047447889224)**(x0))),-2932.2480344512005
78,41,((x0) + ((x0) + (0.3575811351540995))) / (1.56668900567665),-542.4652333008434
78,42,x0,-3218.1430618001764
78,43,(abs(-3.2781593635402815)**(0.9978790428551643)) / ((-2.4784994205275366) + (-1.9232153632226066)),-2632.877198356734
78,44,-0.861358803564882,-2605.9538816640534
78,45,((-1.6237607283924822) / (-1.1086453126833469)) / (abs(x0)**(-0.5645712974965973)),364.3044507917698
78,46,-0.8528498471134324,-2754.210402105209
78,47,abs((x0) + (x0))**(abs(x0)**(0.14515459336232267)),-1316.165022474317
78,48,x0,-3032.3922134323066
78,49,(x0) * (3.405754239645188),-1850.479683062108
78,50,(-0.5958125847245216) - (0.622064536034539),-3056.1646968687946
78,51,abs(x0)**(abs(x0)**(0.23299833573319098)),-1902.7100188183294
78,52,(0.2557677002061146) + (x0),-929.0702358640149
78,53,abs((1.8837880418251092) * (x0))**((-0.9063710565479313) * (-0.6095056861806639)),84.79533609219828
78,54,abs(x0)**((0.20832130851222297) * (2.3043414692101964)),-503.9323964817894
78,55,((x0) / (-0.22623810177547113)) + (x0),-1922.0610151199662
78,56,((x0) / (x0)) / ((-0.24339314120362165) - (x0)),-4923.529051691743
78,57,x0,-3032.5717420391393
78,58,x0,-3052.4911492256524
78,59,((0.3966812618595076) + (-0.47489906854609065)) + (abs(1.1231708859839717)**(-0.5811029680935498)),-2607.374939743791
78,60,((x0) + (x0)) / (0.5852345418716789),-1854.8570376747143
78,61,-0.8499725702964427,-2604.6530856416944
78,62,((-1.441991191015977) / (x0)) / (abs(x0)**(-1.5638652052917357)),429.4642877768606
78,63,abs(x0)**(abs(2997.9661211355046)**(4665.281445436931)),-inf
78,64,((0.4494856788816777) - (0.7136445029619932)) + (abs(x0)**(x0)),-10067.93761980394
78,65,((0.4376897796396508) + (-0.6238924005001177)) - (0.5695657050724541),-2779.44081567591
78,66,x0,-3066.4133959071737
78,67,-0.8552165301156345,-2635.528625494545
78,68,abs((x0) / (x0))**((x0) * (-0.9874552863269914)),-2629.769698493321
78,69,abs(abs(x0)**(-0.37522782034358393))**((x0) - (x0)),-2632.7434799988446
78,70,((x0) / (x0)) - ((1.3011190698678505) / (3.3984089197101683)),-2892.0976217389584
78,71,0.8514614029506632,-2604.6704982790116
78,72,x0,-3091.6933257701894
78,73,(abs(5.51185389655916)**(x0)) / (abs(-6.274476260917406)**(x0)),-3596.682453195872
78,74,abs(abs(x0)**(x0))**((x0) - (-0.7639497525216141)),-inf
78,75,abs(((x0) - (x0)) + ((x0) * (1.912495143002425)))**(0.5679299886289509),32.40770481392292
78,76,(1.7980701993958816) / (((0.5258490560080402) / (0.7641477528399917)) * ((0.7811909090304668) + (2.214303105808655))),-2620.636469359767
78,77,((x0) + (x0)) + ((x0) * (x0)),-3338.918041102632
78,78,(0.006418721453941267) + (-0.8282990561483596),-2626.581265765074
78,79,x0,-3218.82666791647
78,80,abs(x0)**(abs(x0)**(abs(x0)**(0.8545051174760976))),-inf
78,81,-0.8610231147543737,-2613.0827188333724
78,82,(0.10903934811176293) + (abs(x0)**(0.6394663364540007)),-3091.947879241632
78,83,(-2.0468551472798096) / (-2.388351818657531),-2604.76293255383
78,84,abs(x0)**(((x0) / (5.746719678021357)) + ((0.4672244246499628) - (0.07572670273011944))),-2036.29445994137
78,85,-0.8454089125394592,-2604.6948622951613
78,86,x0,-3037.8834416175514
78,87,x0,-3032.3634207183586
78,88,((0.40301739241147577) / (x0)) - ((0.21775257144159027) - (x0)),-3114.7528260768604
78,89,abs(2.0850832974329414)**(-0.22255718480182377),-2727.4344062839828
78,90,(abs(x0)**(x0)) * (abs(0.12219606890331823)**(x0)),-7866.567301840785
78,91,(abs(x0)**(x0)) + ((2.0065414181503334) / (-9.745873087137522)),-10083.350763199896
78,92,abs(x0)**((x0) * (2567.610918451353)),-inf
78,93,((0.2677213744331001) / (x0)) - ((-1.0871013170747015) / (-0.5679575200671961)),-2707.5830919885184
78,94,abs(abs(x0)**(x0))**((0.4878249684002873) / (x0)),-514.7557068652675
78,95,-0.8389932036106315,-2937.4047008889265
78,96,(-0.2909695692733756) / (x0),-5020.3983983608
78,97,abs(((-0.033878995811912144) - (x0)) + (-0.04644688860835359))**(0.6346086877156368),-465.48389866107516
78,98,x0,-3214.700493152597
78,99,((-2.191087566042861) - (1.4541164002665132)) * ((-0.6544149992735172) * (0.3299062230075149)),-3137.9987534393335
79,0,abs(abs(0.649456847646067)**(-0.28674936907959797))**((x0) * (0.7838907940979699)),-2323.5280317155466
79,1,((-1.580693867819777) / (x0)) / (abs(x0)**(-1.6196958660661962)),219.56388727686044
79,2,x0,-3253.1944457267514
79,3,((-0.23324604094671333) - (x0)) + ((-0.05031515812291887) / (2.5415792745814723)),-1136.0839341673695
79,4,x0,-3034.103513399097
79,5,abs(3.519501451147161)**(-0.1340323507666397),-2604.76400050431
79,6,(x0) + (x0),-2199.5870915978016
79,7,((x0) + (0.16738288629985842)) / (0.7528976627760054),-455.512329379168
79,8,abs(x0)**(x0),-10145.094532119509
79,9,abs(x0)**(((x0) / (-71.56705885403179)) + ((-1.069494555486256) - (0.8182680543506036))),-13547.022181155477
79,10,x0,-3032.3678757675816
79,11,(x0) - (abs(x0)**(0.21327090418430855)),-3117.422333222724
79,12,(x0) + (abs((x0) * (0.5320967398344518))**((-0.14303435159825495) * (x0))),-2529.593335095556
79,13,abs(x0)**(0.488052491252147),-735.1180082054256
79,14,x0,-3032.363420718382
79,15,(x0) / (x0),-2631.271795151911
79,16,abs(abs(x0)**(x0))**(0.016248405566938965),-3695.652792446622
79,17,((-3.650250514799497) - (-3.815188689650679)) + ((x0) * (2.0329362935607045)),-1922.0237642777788
79,18,((-6.01960974428758) * (x0)) / ((-1.3414527895877995) - (x0)),-428.8059382926012
79,19,(0.3684965270299318) / (x0),-4955.7608161761755
79,20,(abs(x0)**(0.5515579849918357)) * ((x0) / (x0)),-1569.5450071873424
79,21,x0,-3177.0939463150257
79,22,(abs(-0.4897308911344634)**(0.8431084122092589)) * (abs(x0)**(x0)),-9595.81692674049
79,23,x0,-3034.7242192971817
79,24,abs(-1.5611515655663544)**(-0.1876205911603347),-2611.29040651328
79,25,abs(1.1202630396277464)**(x0),-2476.959163686053
79,26,((x0) + (x0)) * ((x0) / (-1.0337541468957079)),-6148.3788967081655
79,27,((-0.2711616214603055) - (x0)) + ((x0) / (4.821313783045264)),-590.328835113016
79,28,abs((1.813915920332776) / (x0))**((x0) * (0.8144865637833639)),-8476.114544079472
79,29,((0.37392251880113836) / (x0)) - ((x0) - (x0)),-4922.259022515285
79,30,(1.8623613988574603) / (((x0) / (0.529683591985167)) * ((0.4468644011745869) + (1.8799765979527638))),-5213.979336932209
79,31,(abs(3.139816944576274)**(1.2300027502253572)) / ((3.8452400214487574) + (4.0906011534178335)),-3429.0242483723423
79,32,((x0) * (x0)) / ((x0) * (x0)),-2826.0069796945286
79,33,(abs(0.20126446543945128)**(2.7144595523994637)) + (abs(x0)**(-0.09308538971657318)),-3611.5281893462306
79,34,abs((-1.680371120799688) * (x0))**(abs(x0)**(0.16572276739850472)),-1420.3194006922133
79,35,abs((x0) * (x0))**((x0) - (x0)),-2633.289342781059
79,36,((-5.708182883068309) * (x0)) / (-1.6675249337935218),-1850.3764837340975
79,37,((1.06168618995315) / (-0.9348642693087722)) / ((x0) - (-0.9090981728585549)),-4214.787377602455
79,38,-0.8459234826864118,-2604.689275185964
79,39,abs((0.026369742855681434) + (abs(x0)**(1.366427252771467)))**(0.42218325968841003),-842.0548942342004
79,40,((-0.4940395222652375) * (-0.16619464113992793)) - ((abs(x0)**(-0.18954575457447453)) - (x0)),-4467.90900604799
79,41,x0,-3032.3634207183595
79,42,-0.9113253957604678,-2759.759525710966
79,43,x0,-3032.363645133939
79,44,-0.8498979800998733,-2604.652975761262
79,45,((-0.21458790791658733) - (0.8960672920643462)) / (abs(1.4806165101650732)**(0.3522570810941905)),-3509.8605335816947
79,46,(-0.20724870658581887) + (-0.6458306672170366),-2851.5790091427593
79,47,(abs(x0)**(x0)) * ((-0.021038135948372554) + (0.6739033384610992)),-9673.92642971951
79,48,abs(x0)**(0.4791902214888434),-502.9848244081911
79,49,(x0) * (2.8805335673688135),-1911.6506985709234
79,50,((0.04311257181913205) - (abs(x0)**(0.4980055281105822))) / (abs(2.476379907330628)**(-0.4369823069337172)),473.64785434002306
79,51,(x0) * (4.056885426710057),-2030.5674425562236
79,52,x0,-3032.582379615781
79,53,(290168.7191457265) / (abs((141841.75570807094) - (x0))**((x0) + (-381655.66391133936))),-inf
79,54,abs((x0) / (0.6125979065352825))**((x0) + (x0)),-inf
79,55,(abs(-0.025980505041779657)**(x0)) - ((1.865740291096404) / (-2.6421323651832793)),-3241.3865763895137
79,56,x0,-3396.9145611308786
79,57,-0.8496617955431263,-2843.0346424650343
79,58,((0.8478085844490407) * (1.01707948587016)) / (abs(1.202485096624126)**(0.105691343000343)),-2965.2274325845174
79,59,abs((x0) * (-0.4926257086604746))**((x0) - (x0)),-2811.933966673896
79,60,abs((x0) / (x0))**((x0) * (-0.9874552863269914)),-2820.54396423283
79,61,(5.588586277215077) / (((2.149037897902338) / (2.1500936375861652)) * ((2.5900184405955016) + (4.0231306373737015))),-2907.129297122437
79,62,((0.40645150815993003) + (0.20083077623050594)) / ((-2.1871459508661473) * (x0)),-5021.292672722157
79,63,-0.8486013618445837,-2777.311189448323
79,64,(abs(x0)**((-1.7858866054561555) * (-0.29161648020206193))) - (-0.17620158932930505),-2773.537742521758
79,65,(abs(x0)**(x0)) - (abs(1.7390496541040639)**(x0)),-9332.134085358231
79,66,(-5.932867326873471) / (-6.836489784905277),-2619.244802237442
79,67,((x0) * (x0)) / ((x0) - (0.050014790486878756)),-2552.267675942122
79,68,-0.8261021656188713,-2614.121605959824
79,69,((0.010178391348814868) + (0.26384432792873797)) - ((x0) * (-0.9342270373327713)),-564.9527860666965
79,70,((x0) - (x0)) + ((x0) - (-0.25096076026850084)),-517.8943084413477
79,71,x0,-3126.8932532984672
79,72,abs(abs(x0)**(0.21728184470237744))**((x0) - (x0)),-2629.7656782650092
79,73,0.8483216974106511,-2854.08121307239
79,74,((x0) / (-0.1063802215401545)) * ((0.16570047816047473) * (x0)),-6146.402405285046
79,75,x0,-3032.3634207491564
79,76,-0.6072805799044154,-5204.460066378202
79,77,abs(((x0) - (x0)) + ((x0) * (-2.057230523186942)))**(0.5572102871927475),73.56681767743493
79,78,-0.8516234323123033,-2605.9057194510387
79,79,(x0) - ((-0.294481094013118) + (0.04174977499358586)),-554.7531263048284
79,80,x0,-3251.006386845063
79,81,((x0) / (x0)) + ((x0) / (4.144942975107373)),-2334.9477568075613
79,82,-0.8550794671957674,-2888.2346689881533
79,83,((x0) / (x0)) / ((x0) - (7.8864994405165785)),-4580.949103399525
79,84,0.7925991132300481,-2768.993291784705
79,85,x0,-3032.3634767270605
79,86,(x0) + (x0),-2199.7249966178533
79,87,((-1.0366803538512392) / (0.790511131682667)) / (abs(x0)**(-0.4999490232891345)),157.91464825368683
79,88,0.8466868451135425,-2604.7343575703158
79,89,abs(abs(4.566756563505053)**(1.0686509607167176))**((-0.2663810361088411) * (0.18192268295945935)),-2973.777306002105
79,90,(1.814914088575339) / (((x0) / (0.866448450955076)) * ((x0) - (-4.2403122188515))),-5318.974847565629
79,91,((-0.18080378388511995) + ((-0.9693544992290681) / (-1.0106538545552946))) - (-0.20729314118439898),-5994.489654653364
79,92,-0.8715924429529234,-2606.5574837126455
79,93,abs(abs(x0)**(-0.036693355921143034))**((-14.467732393565749) + (x0)),-2297.854154052531
79,94,((-0.850278716060263) - (x0)) + (x0),-2805.6865011924647
79,95,-0.8856796414276337,-2651.3755524444314
79,96,-0.8094477102493163,-2833.778692218164
79,97,abs((0.7902371265400555) * (-1.5589267981920527))**((-2.395196693605809) + (x0)),-2047.8891361539743
79,98,(abs((1.448930088118013) / (x0))**(-0.2758399051220187)) * ((1.0847518587372211) - (x0)),-2869.7967434959055
79,99,abs(1.9157646754585511)**(-0.32729559001162656),-2671.8736423023256
80,0,(abs(x0)**(0.6174549253879231)) - (-0.14458069406848187),-356.6622207941851
80,1,abs(x0)**(0.4772490546997088),-505.1256776135677
80,2,(x0) / (x0),-2629.746658855637
80,3,x0,-3032.3634207213236
80,4,(1.0056607606666685) / ((abs(-0.3278256784413256)**(x0)) + (abs(-0.14490158665024164)**(0.49145490578055107))),-1750.5776298992816
80,5,((-3.632082051197358) - (-3.8404164845786304)) + ((x0) * (1.3316996890821016)),-715.7642688328989
80,6,(x0) / (-0.29653014860088617),-2116.638430729995
80,7,x0,-3199.759246500156
80,8,abs(abs(x0)**(0.10744170176283915))**((3.200672036486582) + (x0)),-1798.3388549907531
80,9,-0.8635215411189513,-2747.4426387815724
80,10,-0.8499741043411828,-2604.652967590263
80,11,0.8961225352197518,-3369.4009375707055
80,12,0.8407821611453791,-2832.2557707315873
80,13,((-0.24477675999165896) - (x0)) - ((0.992666434040278) + (-0.48169193407970945)),-2650.790310318167
80,14,((x0) - (x0)) + ((-0.9904383684128764) - (-0.07702791763242767)),-3039.0131942573735
80,15,(abs(-1.0822356619049927)**(x0)) + ((-0.18743361056403346) - (-0.30000647037149897)),-2802.968940396638
80,16,abs((x0) / (x0))**(0.488052491252147),-2629.7744205711642
80,17,((-5.28215212278833) * (x0)) / (1.5761308459551115),-2089.0811291699974
80,18,(abs(x0)**(x0)) * ((x0) / (-0.2320478507792503)),-10975.907783825947
80,19,((abs(x0)**(-0.4488947196371049)) * (x0)) / (-0.6996286663104319),440.3158034431224
80,20,x0,-3180.3465645936194
80,21,0.8907654090483474,-2668.570793440689
80,22,abs(0.46833575101276936)**(0.21418063358805878),-2604.6530261977355
80,23,abs(((x0) - (x0)) + ((x0) * (-1.5712584631717392)))**(0.806170888538928),-2305.4055782534642
80,24,x0,-3231.3258243594255
80,25,-0.8499210169811175,-2604.653143311667
80,26,((-1.33033772422688) + (-0.8384339397664303)) / (2.4131201285923582),-2608.3304615525003
80,27,abs(1.0469774442245945)**((-6.7087342834787425) + (x0)),-2334.382909907305
80,28,0.8501672080752507,-2604.654131824168
80,29,((-1.2864358473910165) / (8.395835755692765)) - ((x0) + (x0)),-1092.495713918276
80,30,x0,-3032.3831136798553
80,31,((2.623027500246692) * (x0)) / ((-0.34881711540613025) - (x0)),-851.901835613211
80,32,(abs(x0)**(0.9087444262649382)) / (abs(x0)**(0.39201016009491174)),-1238.729339517119
80,33,((x0) + (x0)) * (abs(-0.8924625700889313)**(x0)),-1945.78964269612
80,34,x0,-3032.3634207183804
80,35,x0,-3111.6663490215324
80,36,(abs(0.3971718391718403)**(1.3363632112829507)) - (abs(x0)**(x0)),-9898.190078357016
80,37,-0.8834358541697828,-2610.1217357343376
80,38,((0.04311257181913205) - (abs(x0)**(0.4980055281105822))) / (abs(2.476379907330628)**(-0.4369823069337172)),473.64785434002306
80,39,x0,-3251.232967639583
80,40,((abs(x0)**(0.5170929688562943)) * ((x0) / (x0))) + (x0),-602.7832157400323
80,41,-0.8499752151539542,-2604.6529675629226
80,42,abs((0.7973759486561758) * (-1.3164316095884494))**((x0) + (x0)),-2575.069109588012
80,43,((x0) / (x0)) / ((1.1855412065857327) + (x0)),-3803.1210304176066
80,44,(x0) - (abs((x0) * (-0.8718889886972374))**((x0) - (x0))),-3244.2510808085176
80,45,abs(abs(x0)**(x0))**((-14.467732393565749) + (x0)),-inf
80,46,((-0.9902945474301541) / (1.865707414805753)) * ((0.9152549276964836) + (0.7693705971627448)),-2996.504181303136
80,47,(abs(x0)**(x0)) * ((x0) / (x0)),-10208.331316191512
80,48,abs(x0)**((x0) * (0.026919272385171597)),-2431.1840395907766
80,49,(abs(-2.376944716401452)**(-0.38016207192554613)) * ((0.39441818401769446) + (x0)),-760.8474251668191
80,50,abs((x0) - (x0))**((x0) + (x0)),-inf
80,51,-0.8499751862847519,-2604.6529675623397
80,52,(x0) + (x0),-2199.5870778534
80,53,(x0) / (abs(0.9574880996992471)**(-2.4768183332424853)),-4790.7376612460575
80,54,-0.7462915847029975,-2766.5264917485742
80,55,x0,-3280.73016543273
80,56,((1.8449104570361574) + (0.6749310030072296)) / (abs(x0)**(-0.7470172916874047)),-574.8602523414586
80,57,abs(x0)**(((0.3214236747945814) + (x0)) * ((x0) / (x0))),-9182.838168238659
80,58,(abs(-1.064386064241479)**(-2.3708154242302553)) * ((10.975188769969517) / (-10.573877609415135)),-3213.1803062065055
80,59,(0.48432924256295207) * (1.671732350085458),-2628.768285486766
80,60,(-2.8239739232630807) * (x0),-3115.08256152795
80,61,((x0) * (x0)) - ((x0) + (-0.6842328553876272)),-3042.2749732128887
80,62,((x0) / (x0)) + (abs(x0)**(100063.73571528132)),-inf
80,63,((-0.36510806357639264) + (x0)) + ((x0) + (x0)),-3520.1213749678514
80,64,((-1.01160371410969) - (x0)) + (x0),-2881.9052193045645
80,65,abs((x0) * (-0.4926257086604746))**((x0) - (x0)),-3230.1467895116325
80,66,((x0) - (x0)) + ((x0) + (x0)),-2253.4225528492043
80,67,abs((0.7836376308892895) * (-1.5555814399799286))**((-2.3952714723457817) + (x0)),-4732.713050839945
80,68,x0,-3032.365582924145
80,69,(0.03854659365293943) / (((x0) / (-0.30219060327946795)) * (x0)),-6677.638019119663
80,70,(((1.058039643384033) * (x0)) / (-1.7581034701999163)) * (5.890524365069),-2106.5141238474093
80,71,abs(-1.106467619940985)**(x0),-2498.223103924204
80,72,(abs(1.8530377272821548)**(0.3350288197272385)) / ((0.5374710043364367) / (0.3518936867993903)),-2613.742302791181
80,73,(x0) - (-0.23407768369778778),-1016.6416439588573
80,74,((-0.4161390468885242) - (-0.6793666255844688)) * ((x0) * (x0)),-6824.300553529165
80,75,((x0) / (x0)) + ((x0) * (-1.4365684989958858)),-3212.800629951431
80,76,((7.8058901655616) + (x0)) * ((x0) * (0.42079736086766795)),-2642.2067056879964
80,77,(abs(-8.71965248300392)**(-0.8441908431063051)) + ((x0) + (x0)),-1145.3945554690044
80,78,((x0) / (-0.654622730258213)) - ((0.33913885074064704) / (2.064883263826124)),-691.638351711003
80,79,x0,-3280.4411531427836
80,80,((abs(-0.9234729863376964)**(x0)) - (0.021480959540765357)) + ((x0) * (-0.4690464914303576)),-3532.4736276102913
80,81,abs(abs(x0)**(0.8702216139788769))**(0.5551551742659334),-529.289521194419
80,82,0.8499893424657795,-2604.652967920214
80,83,abs(abs(2.05756968248454)**(x0))**((-0.07842685570200307) * (-1.7176484597523725)),-2325.2744092051444
80,84,((x0) * (0.7123248950319097)) + (abs(0.18000326414159)**(0.7281848969938891)),-1049.9717437341592
80,85,(abs(abs(x0)**(x0))**(24104.15747895982)) / (x0),-inf
80,86,(-0.8635458848523206) / (0.7618532171062466),-3013.7112554069454
80,87,((-0.9026931512050959) * (-1.505794111294037)) - ((abs(x0)**(-0.053442256615713585)) - (x0)),-358.5393367765804
80,88,x0,-3032.363420718359
80,89,abs(1.1020779627195811)**(x0),-2323.7127532625277
80,90,((-0.2527018413642143) + (0.0009640952161118841)) - (x0),-479.9263300397756
80,91,(abs(1.0634016746439907)**(-3.2177402291657144)) * ((x0) / (x0)),-2790.0696465712635
80,92,-0.8515572767372928,-2604.9836063864986
80,93,-0.8483616713863998,-2604.716877746339
80,94,-0.8499775284727012,-2604.652967733973
80,95,(abs((1.2860664659986816) / (x0))**(-0.435410869128679)) * ((1.6483243194670436) - (x0)),-3231.794714122251
80,96,((0.6327852817953324) / (0.796945229519815)) + ((0.44162088305877417) + (-0.3873939192182952)),-2604.6577732624282
80,97,-0.8499904475686223,-2604.6529738334657
80,98,-0.857950106281148,-2605.62237148195
80,99,((0.015836700766762222) - (x0)) / ((x0) / (-0.9367776389844457)),-2587.0734002404183
81,0,((x0) * (x0)) + ((x0) + (x0)),-3504.114441165884
81,1,((x0) * (x0)) - (abs(-0.007352137166893691)**(x0)),-4497.815854575235
81,2,(x0) * (3.410928857301515),-1850.4126418174271
81,3,((-1.970197796372011) - (x0)) * ((-0.7393488957947647) / (-3.0678494635464064)),-1463.4526336509152
81,4,(x0) / (x0),-2629.7466600487096
81,5,x0,-3032.5132186172154
81,6,((x0) + (3.5950685760437944)) * (abs(0.9214186684571851)**(x0)),-4146.614792106102
81,7,x0,-3115.8666719150615
81,8,((0.3729590017047827) - (abs(x0)**(0.5001747784257655))) / (0.4847996496168031),-2998.4777862657284
81,9,((0.04311257181913205) - (abs(x0)**(0.4980055281105822))) / (abs(2.476379907330628)**(-0.4369823069337172)),473.64785434002306
81,10,((-1.1991377918672321) / ((-4.235748038783365) + (-3.4088743751734922))) * ((3.410053990015208) + (3.2641696594814613)),-2700.3313725967128
81,11,((x0) - (x0)) - (abs(1.3537630015644944)**(-0.6339417562719658)),-2606.9728709108513
81,12,abs(abs(x0)**(1.5251087927635363))**(0.30704723270978773),-654.6324590800984
81,13,x0,-3032.8142413411856
81,14,abs(1.1845509917964896)**((-2.491030923909575) + (x0)),-2047.1245569752532
81,15,((x0) / (-0.8029583634751372)) - ((1.0029840813496473) + (-0.7807899224834434)),-444.71505270625687
81,16,((-0.1889153236164766) + (((-0.16323391701858647) * (x0)) / (0.4209069760251731))) - (x0),-654.7384188947098
81,17,-0.8693506801609174,-2614.8093434294633
81,18,(0.8499799203333639) / (((x0) * (x0)) / ((x0) * (x0))),-2604.6529676421574
81,19,-0.8419556219417981,-2881.789769067681
81,20,x0,-3097.2458625027634
81,21,(2.155648451733831) / (3.2123364914454595),-2658.030837732137
81,22,0.8502643340145546,-2604.653101482831
81,23,((x0) * (x0)) * ((1.3156129174110394) - (x0)),-6921.5151904805925
81,24,x0,-3033.222034521931
81,25,0.8480665427149482,-2605.259137463981
81,26,abs((x0) - (-0.013188529380266045))**((x0) + (x0)),-inf
81,27,x0,-3032.3634381153115
81,28,((0.6024356985254237) - (x0)) / ((x0) / (-0.7760181247558972)),-4566.297489716447
81,29,0.849986131654597,-2604.6529677862604
