generation,individual_index,expression,fitness
9,96,(abs(x0)**(0.9487705343735252)) - ((0.41423682491674246) - (0.6622435728815306)),240.5721136849338
9,97,abs((x0) * (0.4128416393829255))**(abs(x0)**(x0)),-inf
9,98,((x0) * (-1.323966040117233)) * ((1.5155502685333375) + (0.5578498263260253)),-890.5240284425661
9,99,(abs((x0) * (-1.1870928230860383))**((1.1082162008836274) / (2.194272581926794))) + ((x0) / (1.0232735729095)),479.1027289529934
10,0,(-0.2575872779742165) - (x0),243.98004506457607
10,1,((x0) * (1.5938233273085674)) * ((-0.822434997715981) - (0.9015588623570091)),-890.5113103379347
10,2,(abs((x0) * (x0))**((-0.019927284163444813) + (0.27148732343595694))) + ((x0) * (0.7267671021998571)),999.0692077190824
10,3,((x0) - (-0.259550892131177)) - ((x0) - (x0)),242.95669907450096
10,4,(abs(x0)**(0.622477888820747)) - (((-0.6549262865414361) * (x0)) + ((-0.1402699043757693) / (1.8474816755828267))),969.2625613990406
10,5,(abs(x0)**(0.33371255293802166)) * (abs(x0)**(0.15707431076325373)),-770.5725667011799
10,6,x0,-2584.111077238077
10,7,((x0) + (-0.03130928596087817)) / ((x0) / (0.9333041417048445)),-2263.4704301041083
10,8,((abs(-2.541413087549373)**(-1.6924836718417042)) + (x0)) + ((x0) / (1.8012819585503013)),619.620723195086
10,9,((-1.308577025048388) / (-0.9324272189316813)) * ((0.4269256619156894) - (x0)),-2033.0242106869646
10,10,x0,-2584.111016379774
10,11,(abs(1.2773866872283626)**(x0)) / ((x0) / (x0)),-2015.228354966972
10,12,(abs(x0)**(x0)) * ((-0.3005035065898724) - (x0)),-2625.6844313635684
10,13,x0,-2630.3783869795034
10,14,((x0) * (x0)) - ((0.5787703212012069) - (x0)),-2445.7024473542856
10,15,((x0) - (x0)) * (abs(x0)**(x0)),-inf
10,16,abs(-1.130035441562516)**((x0) + (x0)),-2015.3696580212102
10,17,0.8726954522686936,-2605.679293915267
10,18,((x0) * (0.26632312378983397)) + (abs(x0)**(x0)),-2987.270885085013
10,19,-0.9437831432426786,-2952.4194511207825
10,20,(-0.23626377718265912) - (x0),-150.67561445475917
10,21,0.849973490932703,-2604.652967580912
10,22,abs((x0) + (x0))**((abs(1.127058787917059)**(x0)) / ((1.295755235478502) + (x0))),-1022.318019303817
10,23,(abs(x0)**(x0)) * (abs(-0.5878679161533719)**(x0)),-2839.569068796428
10,24,abs((x0) + (x0))**(x0),-3635.930895612857
10,25,((x0) + (-0.36830749026378945)) + (abs(abs(x0)**(-0.45122680314431485))**((0.04173160357480075) + (-0.42516449013058066))),964.5653172557693
10,26,((1.5082847764437748) * (x0)) + ((-0.018613446772288284) - (-0.21735589002330066)),300.5560810525801
10,27,abs((x0) / (-0.6364650718825313))**((0.09995065865987746) * (x0)),-2114.7675439732316
10,28,(x0) / (x0),-2629.7466588564785
10,29,((x0) / (x0)) + ((0.6532274436316703) * (x0)),-1944.6726126437543
10,30,((x0) * (x0)) - ((0.5720918851027973) / (1.3758356902979)),-2288.0880473648876
10,31,((x0) * (-1.3426644518951631)) * ((-0.6405881390276517) / (-0.31288678059938035)),-890.510616946563
10,32,((x0) - (-0.11981277826413375)) / ((-0.1967575255575408) + (0.840879547856499)),618.7496468691115
10,33,(abs(-0.8746528970883916)**(x0)) * ((x0) / (-0.32238666577423336)),-526.5007908961339
10,34,0.8519131272393596,-2604.6641242896644
10,35,(abs((x0) * (x0))**((0.22299730533397533) + (x0))) + ((x0) * (1.3517290124342791)),-1755.4512666725939
10,36,abs(1.0586583673909373)**(-0.7524578275048581),-2629.926756953395
10,37,x0,-2584.111013422383
10,38,(x0) - ((0.1022997879969782) + (0.31192351219877484)),-2163.1599420879024
10,39,(0.6031685611366832) - ((0.2012919459600548) / (-0.8155255505117794)),-2604.6529683261388
10,40,(abs(1.8418957320005398e-07)**(x0)) + ((x0) + (x0)),-1641.674992710025
10,41,abs((-0.01953784373321106) - (-0.38302593497458964))**(abs(-0.2352495566787916)**(x0)),-2190.0965235983754
10,42,x0,-2584.1475072986004
10,43,((x0) - (-0.0868354033702988)) / (((-0.3077641871175882) / (0.9160142851717951)) - ((x0) + (x0))),-2829.3568075592407
10,44,(((0.4951354030149398) - (x0)) / (-0.9735779896655427)) + (abs(-0.1361232932819296)**(x0)),-1367.779308702295
10,45,0.8498050368457195,-2604.6530503042195
10,46,(x0) + (((x0) * (0.02796544689591842)) * ((x0) + (x0))),-2572.2505328043717
10,47,(abs(x0)**(abs(x0)**(0.37669092699525974))) * (x0),-4475.123409479482
10,48,0.849830210842526,-2604.652996075176
10,49,((0.46340537266042453) + (-0.5582961284620945)) + (abs(0.6660366356415233)**(0.17591922125493115)),-2629.7855391981157
10,50,(abs(-9.879347097016111e-08)**(x0)) + (-0.6177487520779767),-11594.381704192107
10,51,(abs(x0)**(0.23644428234541934)) - (x0),-1989.6455525643182
10,52,(abs(0.34223880973085585)**(0.21295013900479925)) + ((0.18516744679999167) - (0.13105526419781038)),-2604.6529680170183
10,53,x0,-2584.111013423943
10,54,x0,-2584.582375513779
10,55,((-0.5168495999356677) - (1.31961810039908)) * ((x0) * (-1.4754697465288962)),-892.8018711740176
10,56,-0.8499863471550521,-2604.652974896243
10,57,0.85816930476198,-2605.162163185558
10,58,x0,-2618.0441105571344
10,59,((x0) + (x0)) - ((x0) + (0.970331904967758)),-2457.924341033674
10,60,x0,-2584.11101341788
10,61,abs(abs(x0)**(x0))**(abs(-0.6615095030839828)**(x0)),-2491.298176091481
10,62,((x0) * (-0.6502517812620788)) / ((x0) * (-0.7655067297951733)),-2604.6596280575777
10,63,x0,-2584.111013417504
10,64,(2.865784559706834) / ((abs(-2.3068355285993105)**(0.42123472029219466)) * ((2.490475708404556) + (x0))),-3452.3324232060504
10,65,((x0) * (-2.6287159786662535)) * ((2.451226395776999) * (x0)),-4359.23280603417
10,66,abs((x0) + (x0))**(x0),-3635.9313527653067
10,67,(abs(x0)**(x0)) / ((-1.1250301540253658) - (0.4689668223759023)),-2670.5300445675007
10,68,((x0) - (-0.05919198392334743)) - ((0.8385113878256618) - (x0)),-1893.6246726937331
10,69,((x0) + (-0.7378163792608319)) + (abs(abs(x0)**(-0.3524941752237584))**((x0) * (x0))),119.0249950208859
10,70,(x0) * (-3.0368067398318717),-971.6740268705964
10,71,(x0) - (0.4733898450613116),-2457.767192720568
10,72,((0.15983264528125676) / (x0)) + ((0.5684553246942493) / (-0.877044530929159)),-4066.4920282201347
10,73,(-0.4799595226051559) - (((1.0573092380723947) / (-0.4556058252401632)) * ((0.960525165708721) * (x0))),-1487.0940785588134
10,74,(abs(-7.940919195896626e-08)**((x0) / (-0.9020892686321285))) + ((x0) + (x0)),-inf
10,75,abs(abs(x0)**(0.9262763259451705))**((0.8506690759218447) * (0.6349350084050809)),-754.5366426840562
10,76,abs((x0) / (-0.6400061848627037))**(abs((x0) - (-0.041373888686645266))**(abs(x0)**(x0))),-inf
10,77,x0,-3012.61428313242
10,78,x0,-2584.111013427221
10,79,abs(-1.2785995293051466)**(x0),-2015.2791134345043
10,80,(abs(x0)**(0.5305295082545014)) + (x0),842.4680580634937
10,81,(abs((x0) * (-0.40216620702308453))**((0.048728631758298585) + (0.3401432394455827))) + ((x0) / (1.0652743478486706)),962.2992918897958
10,82,(abs(x0)**(0.7852374312103405)) * (1.099833548469432),-2137.788361122229
10,83,((x0) * (abs(-0.8682602568435869)**(x0))) * ((1.6879734933848607) + (1.605786306446402)),-582.1565701774794
10,84,((x0) + (-0.574776472686217)) / (abs(x0)**(x0)),-4414.348961826892
10,85,(abs((x0) / (1.31105997949271))**(x0)) / (abs(-1.2878509722596132)**(x0)),-2839.517617853733
10,86,(abs(-1.0790025581648277)**((x0) + (x0))) - ((0.7634947318959036) - (x0)),391.06750922956354
10,87,((abs(-1.0177359796978729)**(x0)) + ((0.932660884653215) * (-0.872015468028154))) + ((x0) / (0.6241953635139496)),-29.115186638444996
10,88,((x0) - (x0)) * ((x0) + (-0.10263656401761545)),-inf
10,89,(abs(-0.8677118158697498)**(abs(x0)**(-0.762584454833644))) * (((x0) - (-1.863651630147877)) * (-0.6787568367268175)),-652.2231239460473
10,90,(abs(-0.8205762641064392)**(0.6739028533807001)) - (((x0) / (x0)) - ((0.3524632217873266) + (x0))),130.79577180644236
10,91,(-0.8502820385162182) / ((x0) / (x0)),-2604.654395939472
10,92,abs((x0) + (x0))**((0.7111651506283445) - (x0)),-3395.943360192542
10,93,(abs(-0.3216015986485543)**(abs(x0)**(0.27691704504221015))) * ((x0) / (-0.1548560909569861)),356.05204394665606
10,94,(abs(-0.9939452103104567)**(x0)) / ((x0) * (x0)),-7005.88065717196
10,95,0.8499750874998461,-2604.652967563051
10,96,((0.3390289864985134) + (x0)) - ((x0) * (x0)),-1750.7421780232148
10,97,(abs(x0)**(1.5167248343572295)) / (x0),-781.7523233781773
10,98,(((abs(-0.21015082649006378)**(x0)) * (x0)) - (2.763682969991106)) * (x0),-867.3060898023638
10,99,((-1.0875676950873243) - (x0)) + (abs(x0)**(x0)),-1342.9119904477684
11,0,1.4722075989471117,-3022.951319992457
11,1,(abs(x0)**(1.4051916861223652)) - ((x0) + (-0.6332817855427062)),-1483.0855461527271
11,2,(abs((x0) * (x0))**((-0.019927284163444813) + (0.27148732343595694))) + ((x0) * (0.7267671021998571)),999.0692077190824
11,3,(((-1.548173830036767) * (x0)) + ((-0.5079852402549438) - (-0.7743653438651773))) - (0.4627724150893732),573.9668327407189
11,4,(abs(x0)**(0.7138413624624255)) / ((0.20474034424109974) - (-0.3074794013778805)),371.4033294059079
11,5,((x0) / (x0)) / ((x0) * (x0)),-6570.335139356645
11,6,(((-0.09006501626093677) - (x0)) / (-0.6203773782070238)) + (0.03603684302270382),635.5443997406635
11,7,((x0) + (-1.171203699229859)) / ((x0) / (-0.33775679057912744)),-5273.778865544
11,8,(x0) + ((0.08436992704067009) * ((abs(0.8362875739883892)**(-0.09791086933416918)) * ((x0) * (x0)))),-2576.7226620917513
11,9,((-0.5664602230459772) * (x0)) / ((0.6574518768372201) * (x0)),-2894.12759148676
11,10,((0.548162265969211) / (-0.34607905984297604)) + ((x0) + (x0)),-3931.649796110745
11,11,(abs(0.8525709590377091)**(x0)) + (((x0) / (-0.5271761949378091)) / ((x0) - (x0))),-inf
11,12,(-0.2852539616864708) * (-2.9797182269493323),-2604.652967565164
11,13,abs((x0) * (-1.167159516242465))**((0.36612739985637405) + (x0)),-1864.7148572013266
11,14,((x0) - (-0.5161173545115534)) + ((0.3338570244956516) - (x0)),-2604.65296763791
11,15,abs(-1.1308123316756795)**(((x0) * (0.9912519779712611)) + (x0)),-2015.228349679876
11,16,0.8499820549879245,-2604.6529676277796
11,17,(abs(x0)**(0.24454622157910041)) - (x0),-1987.506452275463
11,18,x0,-2659.0443934783216
11,19,((0.9601109219120992) * (0.9431984772276453)) * ((1.0909157224644188) * (-0.8603828025793571)),-2604.652967755752
11,20,x0,-2584.1240926042587
11,21,x0,-2584.1110134175806
11,22,x0,-2584.115840655466
11,23,(abs(x0)**(x0)) / ((0.5649065474399648) - (-0.9087961412985537)),-2892.6044749467046
11,24,((x0) / (x0)) / (abs(0.7837512482559769)**(x0)),-2015.376582957525
11,25,(-0.260343518864203) - (x0),238.17024084011956
11,26,((0.7152510349852178) * (x0)) + ((x0) - (0.5014393501971116)),-1612.188515106085
11,27,((-0.07723354423528526) - (x0)) / ((-0.6694431598226898) + (x0)),-2138.954665665844
11,28,(((0.4804447044194612) - (x0)) / (-0.5990326764106704)) + (abs(0.9460144110712632)**(x0)),98.57371259297496
11,29,(abs(x0)**(1.7621359856931145)) / (x0),-1946.2869447356106
11,30,((x0) * (0.81617205779495)) * (((-0.6144272766057949) - (x0)) - (1.6765676041238406)),-2169.169425188155
11,31,((-0.9382005114298324) * (x0)) * ((x0) / (0.1068850634155325)),-4328.239276378246
11,32,abs(0.5512385133554305)**((-0.41150123508439934) * (x0)),-2024.6687746449634
11,33,((x0) * (1.493965417629707)) / ((-0.1757081877384335) / (x0)),-4361.007423977209
11,34,x0,-2584.11101355956
11,35,abs(-1.3004727704779264)**(-0.6334523448205585),-2605.8973199046827
11,36,(x0) + ((x0) * (1.7480484232799895)),-890.650416798529
11,37,((x0) * (x0)) * ((x0) - (x0)),-inf
11,38,(abs(x0)**(x0)) * ((0.8444745809140112) - (x0)),-3869.404743737032
11,39,(abs(-0.41290402265425663)**(0.5665156442298157)) / ((x0) * (2.26224137945018)),-4969.830478521635
11,40,((x0) * (0.7722269660754999)) / ((x0) * (-0.9083537205720037)),-2604.6581077283836
11,41,((x0) + (-0.10843035797541264)) * ((-1.1148957469252156) * (x0)),-5813.202368323456
11,42,((-0.4289984272356011) / (-0.25629023310821736)) * ((-0.3613531795318163) + (x0)),-1749.800194215677
11,43,((-0.40772113933787907) + (x0)) / ((-0.22417882316131066) + (1.5668229210297615)),-2699.1016915582995
11,44,((x0) + (0.258197397797891)) - ((x0) - (x0)),243.9915473249283
11,45,0.8670827192435004,-2605.467998405239
11,46,((x0) / (x0)) - ((0.006939685746401006) + (x0)),-2489.0725494852754
11,47,(1.2809929778450349) * (((x0) * (-1.8321896316125392)) - ((x0) * (x0))),-2259.491202925854
11,48,(abs(-0.0009024991902493729)**(x0)) + ((x0) / (1.2242622662959601)),-1736.7538883425327
11,49,((x0) + (x0)) - ((x0) + (-0.26128654205181234)),187.23851914161884
11,50,((x0) * (-0.9215274995241726)) - (abs(2.2992040110881846)**(-1.430502789286211)),-217.59664283762314
11,51,(abs(-3.971655084168099e-09)**(x0)) + (abs((x0) / (-0.9617496253934218))**((-0.2961266101538597) / (x0))),-20484.321577945855
11,52,abs(((x0) - (0.41971967707804586)) - ((x0) - (x0)))**(abs(-0.0038308697387020164)**(x0)),-2020.5363133779692
11,53,((abs(-2.588196291712867)**(-1.7579990158585808)) + (x0)) + ((-0.48378702232793264) + (0.5394484596843243)),221.21973855842774
11,54,x0,-2791.327449630384
11,55,(abs(x0)**(x0)) + (((0.04854714034279842) + (-1.132975252722296)) + (abs(-0.5575804401656959)**(x0))),-3293.050906940186
11,56,abs((x0) / (-0.7230242582854722))**((abs(0.4316510012109779)**((x0) + (x0))) * (x0)),-2476.759313579226
11,57,(abs(x0)**(1.4060532052945145)) + ((0.6336818969835963) - (x0)),-1483.1059723293874
11,58,(x0) - (((x0) + (x0)) * ((-0.03824384950124094) * (x0))),-2759.783362615838
11,59,-0.8499783091378261,-2604.6529676791106
11,60,(abs(x0)**((0.4626289555363846) + (x0))) + ((x0) * (1.0360060956806088)),-1080.4630141671576
11,61,((x0) - (-0.2599315871186416)) - ((x0) - (x0)),242.26243444244358
11,62,(x0) + (abs((0.5481437096573009) - (0.38469916959386086))**((-0.27146398049771) - (-0.8851607530575154))),-734.3869712035065
11,63,((-0.3161658225571251) * (-0.4256774081821305)) + ((0.18666313811025062) + (0.528722370638682)),-2604.6529676000746
11,64,((x0) / (-1.4254892459695685)) + (abs(1.0506038839506207)**(0.53461124374004)),-2696.3389789376
11,65,abs(x0)**(x0),-3399.8863070154457
11,66,((0.8309532756189532) - (x0)) - ((-0.36868650830042915) * (0.35808799745567027)),-2458.854414690899
11,67,0.8400130375582333,-2831.486638918987
11,68,(x0) + (0.2584023341251033),225.31789623781157
11,69,((0.0316384256499398) / (0.48734068773680184)) / ((x0) * (x0)),-6655.533941760857
11,70,((0.43121153096024645) + (0.0015886442759341238)) * (abs(-0.44662062252657225)**(-0.7828794608470065)),-2696.019549981609
11,71,((x0) - (-0.49991459841357294)) / ((abs(0.1441722455887901)**(x0)) + (0.7930291230115994)),338.54358414630906
11,72,((0.15353365063744367) * (x0)) * ((0.42929200049174004) / (0.024203532513793893)),-949.8887780008747
11,73,(abs((x0) * (x0))**((0.29115314491553185) + (-0.04182401674695467))) + ((x0) * (0.6765182039502675)),958.0701981272354
11,74,abs(x0)**((0.12077627081329052) * (x0)),-2142.0857892886297
11,75,((-0.4682837110317688) + (x0)) + ((x0) + (x0)),-1589.622654284734
11,76,(((0.3959047553697052) - (x0)) / (-0.5330566001660613)) + (abs((-0.09934905565335515) - (x0))**(x0)),-1528.850326848531
11,77,(x0) / (0.36064378299177946),-1104.2020062362508
11,78,x0,-2584.111013423063
11,79,((x0) / (x0)) - (abs(0.35549786642338094)**(-0.5949184643472806)),-2604.6555886790693
11,80,(1.021251905928074) + (((-0.6257982055955128) * (0.2093014202033305)) / ((x0) / (0.17601195291247346))),-2167.0033138806957
11,81,(abs(x0)**(x0)) / ((x0) * (x0)),-6643.351578549705
11,82,((x0) * (x0)) - ((x0) / (0.26344695178110555)),-839.5326710643159
11,83,((x0) - (x0)) - ((-2.756688459702741) * (x0)),-891.7043397076753
11,84,abs(abs(0.07535582854045449)**(0.6886525124673507))**(abs(-0.002144340746448793)**(x0)),-1796.250321773531
11,85,((x0) - (x0)) - ((-0.3791741365044326) / (x0)),-5015.200437680938
11,86,((x0) - (x0)) * ((0.31608146515795355) / (x0)),-inf
11,87,((x0) + (0.038516134203608735)) - ((-0.10986461271716241) - (x0)),435.7967613788814
11,88,(abs(0.2525088202405589)**(0.7618687171998076)) / ((-0.49134253436076303) * (1.0992405887263226)),-3120.1503110994317
11,89,((0.2626756394348426) / (1.2497575878912908)) - ((0.9997176677834847) / (x0)),-5338.013196855361
11,90,((abs(0.003007980798353488)**(x0)) + ((x0) + (x0))) - (x0),-1591.3867722396838
11,91,(abs(-0.7103932467400627)**(abs(x0)**(-0.5880908613847451))) * ((-1.738933205667678) * (-1.389144175418698)),-1174.9425180546225
11,92,(x0) + (0.2580668978808461),244.00756160408773
11,93,-0.8497141618883283,-2604.655843318288
11,94,((x0) * (2.544194025109176)) * (abs(-0.8975415603628562)**(x0)),-905.6979257383196
11,95,(abs(-0.5570638496344326)**(0.26910369133661155)) - (((x0) / (x0)) - ((0.4078066956443835) + (x0))),-484.56437518083726
11,96,(abs(-0.6698617379750379)**(abs(x0)**(-0.4767844695516188))) * (((x0) - (-1.6491378892382342)) * (-0.8784030347717647)),541.1125898936859
11,97,((x0) * (x0)) * ((1.9243836982003621) + (1.8421965112619034)),-4506.958163858006
11,98,(abs(x0)**(2.0891360143071234)) / (x0),-3054.5870228204676
11,99,((x0) / (-1.03504961808361)) + (abs(-0.23131976564510023)**(x0)),-2449.4489358894198
12,0,(abs((x0) * (x0))**((-0.019927284163444813) + (0.27148732343595694))) + ((x0) * (0.7267671021998571)),999.0692077190824
12,1,(-0.7566615188430781) * (-1.1233282853058104),-2604.6529683544563
12,2,x0,-2584.111013419405
12,3,(abs(x0)**(0.9680663962875062)) / (((0.34914432189390243) * (x0)) + ((-0.7285815228405386) - (-0.3789706570967681))),-1941.3391523106907
12,4,(x0) / ((abs(8.515576819517453e-06)**(x0)) + (0.2622773873721676)),-2469.389629992723
12,5,((x0) + (-0.9423988938035118)) / (((1.227835453356444) * (-1.018170019343296)) - ((x0) * (x0))),-4190.601211297375
12,6,(x0) + (0.2581441406889726),244.0221196506521
12,7,(x0) + (abs((0.45410429959869114) + (-0.45399214247202824))**((x0) * (x0))),-1967.8962243530955
12,8,(abs(x0)**(0.5229781343888148)) - (abs(0.0002509620311769642)**(abs(x0)**(-1.2506952374572442))),-957.6673420001555
12,9,((x0) / (-1.0758016463593427)) - ((x0) / (x0)),-1976.0456823135255
12,10,0.8499752567129014,-2604.6529675842294
12,11,((x0) / (x0)) - ((0.772298328850659) - (x0)),-148.78976079063648
12,12,((x0) * (x0)) - (abs(2.2185243062508344)**(-1.3225448081999978)),-2362.0082679771194
12,13,((abs(0.004832641121979107)**(x0)) + (-0.29036708989750915)) - (x0),-2025.8845616730302
12,14,(x0) + (-0.43440069823267446),-2154.0849510212524
12,15,((-0.11840470125269345) / (-0.5400184938467775)) * (((-0.634313319530023) / (x0)) + (x0)),-4124.574812558788
12,16,((x0) * (-0.32666119129680327)) + ((x0) - (0.9943975287287294)),-2658.1449490792047
12,17,((x0) / (-0.4976116902498482)) + (abs((-0.012723099980966232) - (x0))**(x0)),-3968.429044961114
12,18,((x0) - (-0.3337661851293735)) - ((-0.07026298487766702) - (-0.2796779221281827)),-1620.885781739264
12,19,((x0) - (-0.28544701663556615)) - ((x0) - (x0)),179.24142771433526
12,20,0.8499781604414156,-2604.6529706638366
12,21,(x0) + (0.25818157600932756),244.02199154781613
12,22,((x0) / (x0)) - (x0),-2503.3040747576806
12,23,((2.1669154381243296) + (x0)) * ((0.843411125343544) * (x0)),-2175.0294297470473
12,24,(x0) / (x0),-2880.317023376452
12,25,((x0) + (x0)) / ((x0) - (x0)),-inf
12,26,((0.6542952377110951) * (0.17950143765885296)) + ((x0) - (0.9039934460020826)),-2301.596151547826
12,27,abs(abs(-1.268476925069826)**(x0))**(abs(0.9140967178609511)**(-0.7774948938453025)),-2033.2910229090464
12,28,abs(abs(x0)**(-0.21337479781167867))**((x0) * (x0)),-inf
12,29,((0.5133404261546988) * (x0)) / ((0.3025206505425926) * (-0.6136000931888526)),-892.6373491362499
12,30,((x0) + (-0.719606978183919)) - ((x0) - (x0)),-2262.425727136921
12,31,(x0) * (-2.636476528031814),-917.4720702693169
12,32,((x0) * (-1.7486947881976842)) - (x0),-890.5772033322764
12,33,(1.2809929778450349) * (((x0) * (x0)) - ((x0) * (x0))),-inf
12,34,((x0) + (x0)) * ((x0) + (-0.16441366023510626)),-4853.891435133307
12,35,((x0) / (0.1838294086926035)) * ((x0) - (0.5719659094986701)),-3366.404433355885
12,36,(0.48743350935658314) - (x0),-2131.171900308946
12,37,((abs(-1.69398057738192)**(-0.31766878352450584)) + (x0)) + ((0.07169157630298709) + (-0.5459600110655526)),-561.2288974796144
12,38,(((x0) - (x0)) + ((x0) + (x0))) - (x0),-2584.206606718647
12,39,(x0) - ((x0) - (x0)),-2584.111013420037
12,40,((x0) / (0.2639595359944807)) * ((x0) - (0.8007322743976292)),-2842.2794322938616
12,41,0.8522034745810289,-2604.66031692901
12,42,((x0) + (x0)) * ((-0.8752626763804082) + (-0.4898773942246091)),-898.5055583936562
12,43,(abs(-0.4492302978825131)**(0.406932219175269)) - ((x0) - ((0.12982124797524275) + (x0))),-2604.6707272229596
12,44,((-0.7268738375475406) + (x0)) + ((x0) / (x0)),-886.0784316529887
12,45,(1.180956257668608) * (((-0.7622728110539245) * (-0.9678798254188075)) - ((0.14316551554877405) / (x0))),-3773.020760130046
12,46,abs((-1.5035434249849238) - (0.025793877273175107))**((-0.4758455498152162) * (0.23196463184765284)),-2618.031709530568
12,47,(abs((x0) * (x0))**((0.2920981969148385) + (-0.04087896474830393))) + ((0.7138612559994465) * (x0)),998.8769946448041
12,48,((0.12393362560760653) - (-0.23369104165094154)) / ((x0) / (-0.745962240395501)),-4969.820921532085
12,49,((x0) + (0.05677859632398079)) - ((0.6083434750431107) - (x0)),-1703.549413571098
12,50,((-0.6208969418940606) + (x0)) / ((-0.5410483473199414) + (1.2499533944870316)),-2269.9048724191975
12,51,(((0.6423773694687323) - (x0)) / (-0.9087962768983894)) + (abs(0.9850720644839839)**(x0)),225.3533103393654
12,52,(abs(x0)**(x0)) * ((0.9635215950915328) - (x0)),-4043.9898524411806
12,53,((x0) + (x0)) - ((x0) + (-0.2598810438824342)),243.11749881705953
12,54,(abs(x0)**(1.5487914261630376)) - (abs(x0)**(0.33415866517767634)),-1406.5053897969738
12,55,(abs(x0)**(x0)) * ((-0.8211275697747138) - (-0.18658837582379525)),-2670.112241846253
12,56,(abs(x0)**(1.5344723220763845)) / ((x0) - (0.001362210789167758)),-750.5833701254633
12,57,(x0) * (((1.460378789068848) + (x0)) - ((-0.37670609563822854) - (1.0997743407099665))),-2110.256863094386
12,58,((0.061576766494927014) / (x0)) / (abs(0.2383216720422031)**(x0)),-3656.69497863606
12,59,((abs(x0)**(1.2755618515157816)) / (x0)) * (((0.23839465095003332) - (x0)) - (0.8237457163637061)),511.8346797792456
12,60,(abs(x0)**(0.3862997690842435)) - ((x0) * (x0)),-1727.6926506793468
12,61,abs(abs(x0)**(0.5029588923924873))**((x0) * (x0)),-inf
12,62,(abs(x0)**((x0) / (x0))) + ((x0) * (1.7162322493339404)),-890.9904487899964
12,63,((x0) + (-0.3572799045639678)) / ((-0.5240565825856655) - (x0)),-3737.7153484116907
12,64,(abs(x0)**(0.6998364011354541)) / ((0.21655352528901134) - (-0.319293132272269)),726.3796085176107
12,65,((x0) - (x0)) / ((0.3088192441207587) / (x0)),-inf
12,66,(abs(((-0.7671729350214297) - (x0)) - (-0.5616542433485873))**(2.6162297456992776)) / (x0),-3788.1569597727425
12,67,((abs(-1.272511978959693)**(-0.3685367725868493)) + (x0)) + ((-0.2723130860188957) + (-0.37337661395226257)),197.8001941390425
12,68,((0.6631312300648233) + (-0.8579110388029005)) + ((x0) / (-0.637176265723896)),369.05176515524636
12,69,(x0) + (abs((0.7615472902376393) - (-1.9715283410258257))**((-0.844607952905657) - (0.817625554515468))),-110.67889219083467
12,70,((0.16939207584853355) + (0.34988712521702225)) / ((x0) * (-1.9971793920615641)),-4970.030210937914
12,71,-0.8407279592334362,-2605.8120719815706
12,72,((x0) - (0.5521082297115504)) - ((x0) / (x0)),-3147.160022627262
12,73,((-0.9257640698084674) / (abs(-0.6919770980231194)**(-0.07838127124934013))) * ((-0.8589523822344147) + (x0)),-2379.8387766116393
12,74,abs((x0) * (x0))**((0.12078552235109748) + (x0)),-3397.39515266955
12,75,((abs(x0)**(x0)) + ((x0) + (x0))) - (x0),-3092.994419828071
12,76,0.8499732828386372,-2604.6529675735874
12,77,x0,-2584.111013420892
12,78,((-0.40573598225753504) / (x0)) / ((-0.9668342282525184) + (-0.5530581322195011)),-4969.822174186331
12,79,(abs(-1.2202668710276598)**(x0)) * (((x0) - (-1.186246349966633)) * (-0.35344389680070637)),-813.5024796279237
12,80,(((x0) / (-0.7951568190713766)) / (-0.8441213168641906)) + (0.18779638736026064),642.4514938593463
12,81,(0.43519385591382337) + ((0.4106452716791419) * ((abs(0.8285026914485565)**(-0.10951515636029954)) * ((x0) * (x0)))),-1105.9885122144017
12,82,(((0.3274689540781886) - (x0)) / (-0.47717966706318876)) + (abs(x0)**(x0)),-1472.0723226257514
12,83,abs(abs((x0) * (0.14791303169978964))**((0.32158111210820706) + (x0)))**((-0.41150123508439934) * (x0)),-inf
12,84,0.8545463476626642,-2631.706032299611
12,85,(abs(x0)**(0.41723910455471414)) * (abs(-1.419372439060088)**(x0)),-444.61723888496766
12,86,((x0) + (-0.7675685573714663)) + (abs(-1.1769630685067745)**(x0)),393.7592826610238
12,87,(abs(-0.2655751699592626)**((0.6645020661136216) + (0.33152490408142476))) + ((x0) * (1.4663281682712952)),256.00126650320817
12,88,((0.8958744108066043) - (x0)) * ((-0.06732289153073011) - (0.8982201086047811)),-2443.464824386548
12,89,(abs(x0)**(0.6590636364507211)) / ((0.22454606805349397) - (-0.32728548323817336)),903.6167464773614
12,90,((0.5049075368377782) - (x0)) - (((x0) + ((x0) * (0.44249236386062))) * (0.9340869178785789)),-1501.0136894764676
12,91,0.8635823606481967,-2605.2433250796125
12,92,(abs(-0.6471093341292455)**(0.3160408939841099)) * (((-0.013591043688084874) / (x0)) + (abs(0.9515758553993845)**(x0))),-3406.701502949621
12,93,(0.28173525724563603) + ((-0.2257607629073244) + (0.7974747174609469)),-2604.6886755786027
12,94,abs(((x0) - (0.2955525723965717)) - ((x0) - (x0)))**(abs(-0.12130250056571085)**(x0)),-2320.924407096535
12,95,(abs(0.19781212353080205)**(0.7145078070653194)) * (-2.7053872233966345),-2604.653028717401
12,96,((x0) - (x0)) + ((x0) + (x0)),-1188.8547284448532
12,97,(0.27587533433998096) + (x0),133.30189969983968
